Date,Close
6/30/2020,27.63
7/1/2020,27.72
7/2/2020,27.82
7/6/2020,28.05
7/7/2020,27.9
7/8/2020,27.99
7/9/2020,27.88
7/10/2020,28.05
7/13/2020,27.96
7/14/2020,28.19
7/15/2020,28.29
7/16/2020,28.27
7/17/2020,28.32
7/20/2020,28.41
7/21/2020,28.51
7/22/2020,28.63
7/23/2020,28.49
7/24/2020,28.41
7/27/2020,28.56
7/28/2020,28.48
7/29/2020,28.68
7/30/2020,28.57
7/31/2020,28.55
8/3/2020,28.65
8/4/2020,28.76
8/5/2020,28.82
8/6/2020,28.87
8/7/2020,28.91
8/10/2020,28.97
8/11/2020,28.81
8/12/2020,29.02
8/13/2020,28.92
8/14/2020,28.92
8/17/2020,28.98
8/18/2020,28.99
8/19/2020,28.89
8/20/2020,28.9
8/21/2020,28.9
8/24/2020,29.05
8/25/2020,29.08
8/26/2020,29.19
8/27/2020,29.18
8/28/2020,29.28
8/31/2020,29.21
9/1/2020,29.31
9/2/2020,29.61
9/3/2020,29.12
9/4/2020,28.98
9/8/2020,28.6
9/9/2020,28.9
9/10/2020,28.64
9/11/2020,28.72
9/14/2020,28.87
9/15/2020,28.98
9/16/2020,28.94
9/17/2020,28.82
9/18/2020,28.67
9/21/2020,28.42
9/22/2020,28.53
9/23/2020,28.19
9/24/2020,28.23
9/25/2020,28.42
9/28/2020,28.66
9/29/2020,28.58
9/30/2020,28.67
10/1/2020,28.77
10/2/2020,28.65
10/5/2020,28.92
10/6/2020,28.7
10/7/2020,28.97
10/8/2020,29.14
10/9/2020,29.26
10/12/2020,29.47
10/13/2020,29.41
10/14/2020,29.3
10/15/2020,29.25
10/16/2020,29.26
10/19/2020,29.02
10/20/2020,29.02
10/21/2020,28.98
10/22/2020,29.04
10/23/2020,29.11
10/26/2020,28.83
10/27/2020,28.74
10/28/2020,28.19
10/29/2020,28.29
10/30/2020,28.14
11/2/2020,28.38
11/3/2020,28.68
11/4/2020,29.1
11/5/2020,29.41
11/6/2020,29.36
11/9/2020,29.54
11/10/2020,29.6
11/11/2020,29.73
11/12/2020,29.59
11/13/2020,29.82
11/16/2020,30.06
11/17/2020,29.98
11/18/2020,29.83
11/19/2020,29.87
11/20/2020,29.79
11/23/2020,29.9
11/24/2020,30.17
11/25/2020,30.12
11/27/2020,30.21
11/30/2020,30.08
12/1/2020,30.3
12/2/2020,30.34
12/3/2020,30.37
12/4/2020,30.56
12/7/2020,30.59
12/8/2020,30.62
12/9/2020,30.48
12/10/2020,30.46
12/11/2020,30.43
12/14/2020,30.32
12/15/2020,29.67
12/16/2020,29.71
12/17/2020,29.81
12/18/2020,29.75
12/21/2020,29.65
12/22/2020,29.59
12/23/2020,29.63
12/24/2020,29.71
12/28/2020,29.81
12/29/2020,29.81
12/30/2020,29.86
12/31/2020,29.99
1/4/2021,29.79
1/5/2021,29.89
1/6/2021,30.03
1/7/2021,30.25
1/8/2021,30.28
1/11/2021,30.23
1/12/2021,30.25
1/13/2021,30.26
1/14/2021,30.3
1/15/2021,30.16
1/19/2021,30.35
1/20/2021,30.54
1/21/2021,30.52
1/22/2021,30.39
1/25/2021,30.43
1/26/2021,30.36
1/27/2021,29.86
1/28/2021,30.14
1/29/2021,29.77
2/1/2021,30.05
2/2/2021,30.28
2/3/2021,30.29
2/4/2021,30.41
2/5/2021,30.44
2/8/2021,30.62
2/9/2021,30.67
2/10/2021,30.7
2/11/2021,30.73
2/12/2021,30.79
2/16/2021,30.78
2/17/2021,30.77
2/18/2021,30.68
2/19/2021,30.68
2/22/2021,30.57
2/23/2021,30.55
2/24/2021,30.76
2/25/2021,30.25
2/26/2021,30.2
3/1/2021,30.58
3/2/2021,30.49
3/3/2021,30.26
3/4/2021,30
3/5/2021,30.39
3/8/2021,30.26
3/9/2021,30.5
3/10/2021,30.64
3/11/2021,30.85
3/12/2021,30.87
3/15/2021,30.91
3/16/2021,30.9
3/17/2021,30.98
3/18/2021,30.7
3/19/2021,30.72
3/22/2021,30.86
3/23/2021,30.69
3/24/2021,30.67
3/25/2021,30.76
3/26/2021,31.14
3/29/2021,31.08
3/30/2021,30.99
3/31/2021,31.01
4/1/2021,31.29
4/5/2021,31.51
4/6/2021,31.47
4/7/2021,31.46
4/8/2021,31.57
4/9/2021,31.66
4/12/2021,31.63
4/13/2021,31.65
4/14/2021,31.63
4/15/2021,31.87
4/16/2021,31.94
4/19/2021,31.78
4/20/2021,31.64
4/21/2021,31.84
4/22/2021,31.67
4/23/2021,31.87
4/26/2021,31.9
4/27/2021,31.87
4/28/2021,31.88
4/29/2021,32.04
4/30/2021,31.9
5/3/2021,32.02
5/4/2021,31.99
5/5/2021,32.08
5/6/2021,32.29
5/7/2021,32.48
5/10/2021,32.3
5/11/2021,32.1
5/12/2021,31.67
5/13/2021,31.93
5/14/2021,32.25
5/17/2021,32.2
5/18/2021,32.06
5/19/2021,31.97
5/20/2021,32.18
5/21/2021,32.19
5/24/2021,32.36
5/25/2021,32.33
5/26/2021,32.37
5/27/2021,32.43
5/28/2021,32.46
6/1/2021,32.49
6/2/2021,32.56
6/3/2021,32.49
6/4/2021,32.68
6/7/2021,32.63
6/8/2021,32.6
6/9/2021,32.57
6/10/2021,32.67
6/11/2021,32.68
6/14/2021,32.48
6/15/2021,32.46
6/16/2021,32.28
6/17/2021,32.21
6/18/2021,31.9
6/21/2021,32.17
6/22/2021,32.25
6/23/2021,32.18
6/24/2021,32.32
6/25/2021,32.37
6/28/2021,32.4
6/29/2021,32.39
6/30/2021,32.41
7/1/2021,32.48
7/2/2021,32.62
7/6/2021,32.54
7/7/2021,32.6
7/8/2021,32.4
7/9/2021,32.66
7/12/2021,32.74
7/13/2021,32.64
7/14/2021,32.65
7/15/2021,32.58
7/16/2021,32.39
7/19/2021,32.08
7/20/2021,32.34
7/21/2021,32.53
7/22/2021,32.56
7/23/2021,32.74
7/26/2021,32.77
7/27/2021,32.71
7/28/2021,32.75
7/29/2021,32.83
7/30/2021,32.77
8/2/2021,32.75
8/3/2021,32.94
8/4/2021,32.83
8/5/2021,32.85
8/6/2021,32.85
8/9/2021,32.79
8/10/2021,32.86
8/11/2021,32.96
8/12/2021,32.96
8/13/2021,33.06
8/16/2021,33.1
8/17/2021,32.94
8/18/2021,32.71
8/19/2021,32.72
8/20/2021,32.84
8/23/2021,33.01
8/24/2021,33.01
8/25/2021,33.06
8/26/2021,32.96
8/27/2021,33.22
8/30/2021,33.25
8/31/2021,33.22
9/1/2021,33.25
9/2/2021,33.39
9/3/2021,33.36
9/7/2021,33.22
9/8/2021,33.16
9/9/2021,33.09
9/10/2021,32.98
9/13/2021,33.06
9/14/2021,32.92
9/15/2021,33.11
9/16/2021,33.02
9/17/2021,32.85
9/20/2021,32.5
9/21/2021,32.5
9/22/2021,32.67
9/23/2021,32.83
9/24/2021,32.81
9/27/2021,32.81
9/28/2021,32.35
9/29/2021,32.4
9/30/2021,32.12
10/1/2021,32.36
10/4/2021,32.15
10/5/2021,32.34
10/6/2021,32.4
10/7/2021,32.55
10/8/2021,32.5
10/11/2021,32.36
10/12/2021,32.34
10/13/2021,32.44
10/14/2021,32.84
10/15/2021,32.95
10/18/2021,32.94
10/19/2021,33.08
10/20/2021,33.19
10/21/2021,33.2
10/22/2021,33.25
10/25/2021,33.28
10/26/2021,33.3
10/27/2021,33.18
10/28/2021,33.32
10/29/2021,33.3
11/1/2021,33.29
11/2/2021,33.39
11/3/2021,33.5
11/4/2021,33.56
11/5/2021,33.72
11/8/2021,33.77
11/9/2021,33.81
11/10/2021,33.58
11/11/2021,33.63
11/12/2021,33.77
11/15/2021,33.75
11/16/2021,33.75
11/17/2021,33.73
11/18/2021,33.78
11/19/2021,33.64
11/22/2021,33.52
11/23/2021,33.55
11/24/2021,33.6
11/26/2021,33.22
11/29/2021,33.39
11/30/2021,32.96
12/1/2021,32.83
12/2/2021,33.1
12/3/2021,33.07
12/6/2021,33.27
12/7/2021,33.58
12/8/2021,33.56
12/9/2021,33.43
12/10/2021,33.65
12/13/2021,33.53
12/14/2021,32.5
12/15/2021,32.79
12/16/2021,32.74
12/17/2021,32.57
12/20/2021,32.37
12/21/2021,32.67
12/22/2021,32.88
12/23/2021,32.98
12/27/2021,33.24
12/28/2021,33.24
12/29/2021,33.25
12/30/2021,33.24
12/31/2021,33.22
1/3/2022,33.2
1/4/2022,33.26
1/5/2022,32.85
1/6/2022,32.84
1/7/2022,32.77
1/10/2022,32.73
1/11/2022,32.93
1/12/2022,33
1/13/2022,32.84
1/14/2022,32.83
1/18/2022,32.4
1/19/2022,32.27
1/20/2022,32.08
1/21/2022,31.75
1/24/2022,31.78
1/25/2022,31.62
1/26/2022,31.55
1/27/2022,31.49
1/28/2022,31.82
1/31/2022,32.09
2/1/2022,32.23
2/2/2022,32.44
2/3/2022,31.94
2/4/2022,31.95
2/7/2022,31.92
2/8/2022,32
2/9/2022,32.27
2/10/2022,31.91
2/11/2022,31.73
2/14/2022,31.57
2/15/2022,31.8
2/16/2022,31.86
2/17/2022,31.54
2/18/2022,31.45
2/22/2022,31.23
2/23/2022,30.93
2/24/2022,31.05
2/25/2022,31.55
2/28/2022,31.59
3/1/2022,31.39
3/2/2022,31.65
3/3/2022,31.54
3/4/2022,31.47
3/7/2022,30.88
3/8/2022,30.71
3/9/2022,31.12
3/10/2022,31.04
3/11/2022,30.81
3/14/2022,30.57
3/15/2022,30.91
3/16/2022,31.26
3/17/2022,31.55
3/18/2022,31.76
3/21/2022,31.67
3/22/2022,31.77
3/23/2022,31.6
3/24/2022,31.84
3/25/2022,31.88
3/28/2022,31.92
3/29/2022,32.16
3/30/2022,32.1
3/31/2022,31.78
4/1/2022,31.89
4/4/2022,31.99
4/5/2022,31.68
4/6/2022,31.57
4/7/2022,31.63
4/8/2022,31.63
4/11/2022,31.33
4/12/2022,31.29
4/13/2022,31.51
4/14/2022,31.26
4/18/2022,31.26
4/19/2022,31.44
4/20/2022,31.52
4/21/2022,31.17
4/22/2022,30.65
4/25/2022,30.7
4/26/2022,30.29
4/27/2022,30.3
4/28/2022,30.68
4/29/2022,30.01
5/2/2022,30.03
5/3/2022,30.18
5/4/2022,30.73
5/5/2022,30.09
5/6/2022,29.98
5/9/2022,29.4
5/10/2022,29.45
5/11/2022,29.35
5/12/2022,29.37
5/13/2022,29.74
5/16/2022,29.79
5/17/2022,30.09
5/18/2022,29.45
5/19/2022,29.34
5/20/2022,29.44
5/23/2022,29.68
5/24/2022,29.72
5/25/2022,29.93
5/26/2022,30.27
5/27/2022,30.67
5/31/2022,30.47
6/1/2022,30.32
6/2/2022,30.58
6/3/2022,30.34
6/6/2022,30.32
6/7/2022,30.55
6/8/2022,30.28
6/9/2022,29.85
6/10/2022,29.32
6/13/2022,28.27
6/14/2022,28.11
6/15/2022,28.39
6/16/2022,27.84
6/17/2022,27.79
6/21/2022,28.16
6/22/2022,28.16
6/23/2022,28.26
6/24/2022,28.73
6/27/2022,28.71
6/28/2022,28.48
6/29/2022,28.47
6/30/2022,28.36
7/1/2022,28.55
7/5/2022,28.43
7/6/2022,28.4
7/7/2022,28.64
7/8/2022,28.58
7/11/2022,28.44
7/12/2022,28.31
7/13/2022,28.23
7/14/2022,28.09
7/15/2022,28.46
7/18/2022,28.35
7/19/2022,28.78
7/20/2022,28.79
7/21/2022,28.99
7/22/2022,28.95
7/25/2022,29.02
7/26/2022,28.86
7/27/2022,29.26
7/28/2022,29.45
7/29/2022,29.62
8/1/2022,29.6
8/2/2022,29.36
8/3/2022,29.59
8/4/2022,29.6
8/5/2022,29.52
8/8/2022,29.57
8/9/2022,29.48
8/10/2022,29.83
8/11/2022,29.82
8/12/2022,30.14
8/15/2022,30.18
8/16/2022,30.2
8/17/2022,30.01
8/18/2022,30.08
8/19/2022,29.84
8/22/2022,29.46
8/23/2022,29.43
8/24/2022,29.46
8/25/2022,29.77
8/26/2022,29.21
8/29/2022,29.08
8/30/2022,28.84
8/31/2022,28.69
9/1/2022,28.65
9/2/2022,28.57
9/6/2022,28.38
9/7/2022,28.68
9/8/2022,28.78
9/9/2022,29.05
9/12/2022,29.15
9/13/2022,28.37
9/14/2022,28.45
9/15/2022,28.28
9/16/2022,28.19
9/19/2022,28.26
9/20/2022,28.01
9/21/2022,27.77
9/22/2022,27.54
9/23/2022,27.12
9/26/2022,26.75
9/27/2022,26.67
9/28/2022,27.16
9/29/2022,26.82
9/30/2022,26.59
10/3/2022,27.16
10/4/2022,27.73
10/5/2022,27.66
10/6/2022,27.45
10/7/2022,27
10/10/2022,26.81
10/11/2022,26.7
10/12/2022,26.66
10/13/2022,27
10/14/2022,26.59
10/17/2022,26.95
10/18/2022,27.14
10/19/2022,26.98
10/20/2022,26.83
10/21/2022,27.26
10/24/2022,27.42
10/25/2022,27.74
10/26/2022,27.77
10/27/2022,27.77
10/28/2022,28.09
10/31/2022,27.96
11/1/2022,27.95
11/2/2022,27.57
11/3/2022,27.43
11/4/2022,27.73
11/7/2022,27.9
11/8/2022,28.07
11/9/2022,27.74
11/10/2022,28.75
11/11/2022,28.85
11/14/2022,28.69
11/15/2022,28.9
11/16/2022,28.8
11/17/2022,28.74
11/18/2022,28.81
11/21/2022,28.77
11/22/2022,29.06
11/23/2022,29.19
11/25/2022,29.22
11/28/2022,28.97
11/29/2022,28.96
11/30/2022,29.5
12/1/2022,29.57
12/2/2022,29.62
12/5/2022,29.23
12/6/2022,29.05
12/7/2022,29.13
12/8/2022,29.21
12/9/2022,29.04
12/12/2022,29.27
12/13/2022,29.35
12/14/2022,29.3
12/15/2022,28.92
12/16/2022,28.68
12/19/2022,28.5
12/20/2022,28.48
12/21/2022,28.75
12/22/2022,28.53
12/23/2022,28.63
12/27/2022,28.57
12/28/2022,28.34
12/29/2022,28.63
12/30/2022,28.55
1/3/2023,28.51
1/4/2023,28.65
1/5/2023,28.48
1/6/2023,28.99
1/9/2023,28.95
1/10/2023,29.01
1/11/2023,29.26
1/12/2023,29.45
1/13/2023,29.47
1/17/2023,29.39
1/18/2023,29.2
1/19/2023,29.09
1/20/2023,29.32
1/23/2023,29.45
1/24/2023,29.49
1/25/2023,29.55
1/26/2023,29.7
1/27/2023,29.63
1/30/2023,29.41
1/31/2023,29.68
2/1/2023,29.86
2/2/2023,29.97
2/3/2023,29.71
2/6/2023,29.55
2/7/2023,29.73
2/8/2023,29.59
2/9/2023,29.42
2/10/2023,29.46
2/13/2023,29.67
2/14/2023,29.59
2/15/2023,29.55
2/16/2023,29.31
2/17/2023,29.25
2/21/2023,28.83
2/22/2023,28.8
2/23/2023,28.9
2/24/2023,28.67
2/27/2023,28.74
2/28/2023,28.69
3/1/2023,28.61
3/2/2023,28.73
3/3/2023,29.07
3/6/2023,29.04
3/7/2023,28.71
3/8/2023,28.71
3/9/2023,28.46
3/10/2023,28.36
3/13/2023,28.35
3/14/2023,28.5
3/15/2023,28.37
3/16/2023,28.58
3/17/2023,28.5
3/20/2023,28.62
3/21/2023,28.75
3/22/2023,28.57
3/23/2023,28.63
3/24/2023,28.71
3/27/2023,28.67
3/28/2023,28.65
3/29/2023,28.85
3/30/2023,28.98
3/31/2023,29.24
4/3/2023,29.42
4/4/2023,29.36
4/5/2023,29.38
4/6/2023,29.41
4/10/2023,29.38
4/11/2023,29.43
4/12/2023,29.4
4/13/2023,29.58
4/14/2023,29.47
4/17/2023,29.46
4/18/2023,29.51
4/19/2023,29.45
4/20/2023,29.43
4/21/2023,29.41
4/24/2023,29.46
4/25/2023,29.28
4/26/2023,29.14
4/27/2023,29.4
4/28/2023,29.61
5/1/2023,29.52
5/2/2023,29.35
5/3/2023,29.3
5/4/2023,29.18
5/5/2023,29.43
5/8/2023,29.38
5/9/2023,29.31
5/10/2023,29.41
5/11/2023,29.38
5/12/2023,29.31
5/15/2023,29.38
5/16/2023,29.21
5/17/2023,29.41
5/18/2023,29.5
5/19/2023,29.47
5/22/2023,29.47
5/23/2023,29.31
5/24/2023,29.14
5/25/2023,29.16
5/26/2023,29.45
5/30/2023,29.42
5/31/2023,29.37
6/1/2023,29.53
6/2/2023,29.77
6/5/2023,29.7
6/6/2023,29.76
