Date,Close
12/17/2020,49.82
12/18/2020,48.84
12/21/2020,48.59
12/22/2020,48.36
12/23/2020,48.53
12/24/2020,48.71
12/28/2020,48.96
12/29/2020,48.89
12/30/2020,49.02
12/31/2020,49.44
1/4/2021,48.76
1/5/2021,49.05
1/6/2021,49.84
1/7/2021,50.39
1/8/2021,50.49
1/11/2021,50.45
1/12/2021,50.57
1/13/2021,50.59
1/14/2021,50.56
1/15/2021,50.17
1/19/2021,50.51
1/20/2021,50.82
1/21/2021,50.72
1/22/2021,50.41
1/25/2021,50.5
1/26/2021,50.27
1/27/2021,49.03
1/28/2021,49.78
1/29/2021,48.93
2/1/2021,49.52
2/2/2021,50.19
2/3/2021,50.27
2/4/2021,50.7
2/5/2021,50.73
2/8/2021,51.07
2/9/2021,51.16
2/10/2021,51.17
2/11/2021,51.25
2/12/2021,51.5
2/16/2021,51.55
2/17/2021,51.61
2/18/2021,51.45
2/19/2021,51.55
2/22/2021,51.46
2/23/2021,51.57
2/24/2021,52.21
2/25/2021,51.16
2/26/2021,50.83
3/1/2021,51.93
3/2/2021,51.71
3/3/2021,51.31
3/4/2021,50.78
3/5/2021,51.9
3/8/2021,51.89
3/9/2021,52.2
3/10/2021,52.61
3/11/2021,52.91
3/12/2021,53.13
3/15/2021,53.39
3/16/2021,53.31
3/17/2021,53.42
3/18/2021,52.91
3/19/2021,52.79
3/22/2021,52.92
3/23/2021,52.41
3/24/2021,52.55
3/25/2021,52.99
3/26/2021,53.95
3/29/2021,53.81
3/30/2021,53.53
3/31/2021,53.44
4/1/2021,53.96
4/5/2021,54.57
4/6/2021,54.37
4/7/2021,54.4
4/8/2021,54.48
4/9/2021,54.78
4/12/2021,54.73
4/13/2021,54.71
4/14/2021,54.75
4/15/2021,55.2
4/16/2021,55.45
4/19/2021,55.13
4/20/2021,54.8
4/21/2021,55.38
4/22/2021,54.88
4/23/2021,55.32
4/26/2021,55.28
4/27/2021,55.34
4/28/2021,55.29
4/29/2021,55.88
4/30/2021,55.48
5/3/2021,55.89
5/4/2021,56
5/5/2021,56.25
5/6/2021,56.71
5/7/2021,57.15
5/10/2021,56.88
5/11/2021,56.28
5/12/2021,55.26
5/13/2021,56.01
5/14/2021,56.74
5/17/2021,56.56
5/18/2021,56.11
5/19/2021,55.9
5/20/2021,56.32
5/21/2021,56.41
5/24/2021,56.77
5/25/2021,56.54
5/26/2021,56.64
5/27/2021,56.86
5/28/2021,56.91
6/1/2021,56.91
6/2/2021,57.02
6/3/2021,57.02
6/4/2021,57.35
6/7/2021,57.09
6/8/2021,57.05
6/9/2021,56.88
6/10/2021,56.98
6/11/2021,57.07
6/14/2021,57.02
6/15/2021,57.04
6/16/2021,54.86
6/17/2021,54.5
6/18/2021,53.56
6/21/2021,54.42
6/22/2021,54.55
6/23/2021,54.38
6/24/2021,54.72
6/25/2021,54.95
6/28/2021,54.85
6/29/2021,54.79
6/30/2021,54.9
7/1/2021,55.19
7/2/2021,55.48
7/6/2021,55.09
7/7/2021,55.26
7/8/2021,54.73
7/9/2021,55.47
7/12/2021,55.7
7/13/2021,55.46
7/14/2021,55.34
7/15/2021,55.3
7/16/2021,54.85
7/19/2021,53.87
7/20/2021,54.63
7/21/2021,55.19
7/22/2021,55.15
7/23/2021,55.53
7/26/2021,55.63
7/27/2021,55.53
7/28/2021,55.42
7/29/2021,55.76
7/30/2021,55.61
8/2/2021,55.52
8/3/2021,56
8/4/2021,55.58
8/5/2021,55.74
8/6/2021,55.96
8/9/2021,55.86
8/10/2021,56.18
8/11/2021,56.47
8/12/2021,56.51
8/13/2021,56.61
8/16/2021,56.78
8/17/2021,56.47
8/18/2021,55.85
8/19/2021,55.83
8/20/2021,56.18
8/23/2021,56.54
8/24/2021,56.53
8/25/2021,56.62
8/26/2021,56.33
8/27/2021,56.82
8/30/2021,56.8
8/31/2021,56.76
9/1/2021,56.7
9/2/2021,56.99
9/3/2021,56.88
9/7/2021,56.47
9/8/2021,56.41
9/9/2021,56.17
9/10/2021,55.87
9/13/2021,56.2
9/14/2021,55.7
9/15/2021,56.18
9/16/2021,56
9/17/2021,55.59
9/20/2021,54.75
9/21/2021,54.68
9/22/2021,55.1
9/23/2021,55.71
9/24/2021,55.8
9/27/2021,55.85
9/28/2021,54.96
9/29/2021,55.13
9/30/2021,54.46
10/1/2021,55.03
10/4/2021,54.59
10/5/2021,55.14
10/6/2021,55.34
10/7/2021,55.85
10/8/2021,55.88
10/11/2021,55.52
10/12/2021,55.39
10/13/2021,55.52
10/14/2021,56.51
10/15/2021,56.88
10/18/2021,56.8
10/19/2021,57.3
10/20/2021,57.68
10/21/2021,57.74
10/22/2021,57.88
10/25/2021,57.98
10/26/2021,58.09
10/27/2021,57.61
10/28/2021,57.99
10/29/2021,58.09
11/1/2021,58.05
11/2/2021,58.25
11/3/2021,58.62
11/4/2021,58.57
11/5/2021,58.96
11/8/2021,59.03
11/9/2021,59.02
11/10/2021,58.73
11/11/2021,58.84
11/12/2021,59.09
11/15/2021,59.05
11/16/2021,59.11
11/17/2021,58.98
11/18/2021,59
11/19/2021,58.54
11/22/2021,58.59
11/23/2021,58.94
11/24/2021,58.93
11/26/2021,57.72
11/29/2021,58.25
11/30/2021,57.04
12/1/2021,56.7
12/2/2021,57.57
12/3/2021,57.43
12/6/2021,58.11
12/7/2021,58.91
12/8/2021,58.94
12/9/2021,58.75
12/10/2021,59.53
12/13/2021,59.13
12/14/2021,58.87
12/15/2021,59.63
12/16/2021,59.62
12/17/2021,57.73
12/20/2021,57.28
12/21/2021,57.97
12/22/2021,58.46
12/23/2021,58.82
12/27/2021,59.55
12/28/2021,59.57
12/29/2021,59.69
12/30/2021,59.55
12/31/2021,59.54
1/3/2022,59.54
1/4/2022,59.83
1/5/2022,59.08
1/6/2022,58.92
1/7/2022,58.84
1/10/2022,58.72
1/11/2022,59.09
1/12/2022,59.23
1/13/2022,58.68
1/14/2022,58.7
1/18/2022,57.81
1/19/2022,57.36
1/20/2022,56.85
1/21/2022,56.09
1/24/2022,56.19
1/25/2022,55.91
1/26/2022,55.9
1/27/2022,55.71
1/28/2022,56.62
1/31/2022,57.17
2/1/2022,57.54
2/2/2022,58.2
2/3/2022,57.28
2/4/2022,57.31
2/7/2022,57.2
2/8/2022,57.52
2/9/2022,58.16
2/10/2022,57.21
2/11/2022,56.56
2/14/2022,56.2
2/15/2022,56.85
2/16/2022,56.99
2/17/2022,56.11
2/18/2022,55.85
2/22/2022,55.4
2/23/2022,54.69
2/24/2022,55.03
2/25/2022,56.39
2/28/2022,56.36
3/1/2022,55.6
3/2/2022,56.68
3/3/2022,56.57
3/4/2022,56.63
3/7/2022,55.35
3/8/2022,54.79
3/9/2022,55.89
3/10/2022,55.81
3/11/2022,55.28
3/14/2022,55.24
3/15/2022,56.08
3/16/2022,56.75
3/17/2022,57.4
3/18/2022,57.72
3/21/2022,57.78
3/22/2022,58.11
3/23/2022,57.54
3/24/2022,58.3
3/25/2022,58.65
3/28/2022,58.74
3/29/2022,59.1
3/30/2022,59
3/31/2022,58.17
4/1/2022,58.36
4/4/2022,58.46
4/5/2022,58.02
4/6/2022,57.95
4/7/2022,58.27
4/8/2022,58.38
4/11/2022,57.66
4/12/2022,57.5
4/13/2022,57.96
4/14/2022,57.52
4/18/2022,57.55
4/19/2022,58.13
4/20/2022,58.43
4/21/2022,57.65
4/22/2022,56.25
4/25/2022,56.37
4/26/2022,55.14
4/27/2022,55.47
4/28/2022,56.34
4/29/2022,54.61
5/2/2022,54.79
5/3/2022,55.16
5/4/2022,56.59
5/5/2022,55.09
5/6/2022,55.06
5/9/2022,53.54
5/10/2022,53.68
5/11/2022,53.2
5/12/2022,53.2
5/13/2022,54.1
5/16/2022,54.18
5/17/2022,55.1
5/18/2022,53.22
5/19/2022,52.87
5/20/2022,53.03
5/23/2022,53.76
5/24/2022,53.83
5/25/2022,54.24
5/26/2022,55.07
5/27/2022,56.11
5/31/2022,55.7
6/1/2022,55.3
6/2/2022,55.86
6/3/2022,55.28
6/6/2022,55.35
6/7/2022,55.97
6/8/2022,55.33
6/9/2022,54.2
6/10/2022,53.03
6/13/2022,51.3
6/14/2022,50.99
6/15/2022,49.83
6/16/2022,48.43
6/17/2022,48.28
6/21/2022,49.45
6/22/2022,49.34
6/23/2022,49.54
6/24/2022,50.76
6/27/2022,50.84
6/28/2022,50.21
6/29/2022,50.14
6/30/2022,49.9
7/1/2022,50.25
7/5/2022,49.8
7/6/2022,50.02
7/7/2022,50.6
7/8/2022,50.55
7/11/2022,50.14
7/12/2022,49.71
7/13/2022,49.42
7/14/2022,49.11
7/15/2022,50.05
7/18/2022,49.67
7/19/2022,50.89
7/20/2022,50.83
7/21/2022,51.07
7/22/2022,50.78
7/25/2022,51.07
7/26/2022,50.76
7/27/2022,51.56
7/28/2022,51.99
7/29/2022,52.37
8/1/2022,52.16
8/2/2022,51.8
8/3/2022,52.39
8/4/2022,52.27
8/5/2022,52.35
8/8/2022,52.33
8/9/2022,52.26
8/10/2022,53.08
8/11/2022,53.11
8/12/2022,53.96
8/15/2022,54.04
8/16/2022,54.14
8/17/2022,53.8
8/18/2022,53.96
8/19/2022,53.56
8/22/2022,52.68
8/23/2022,52.53
8/24/2022,52.66
8/25/2022,53.37
8/26/2022,51.92
8/29/2022,51.7
8/30/2022,51.08
8/31/2022,50.77
9/1/2022,50.9
9/2/2022,50.5
9/6/2022,50.33
9/7/2022,51.01
9/8/2022,51.4
9/9/2022,52.04
9/12/2022,52.42
9/13/2022,50.51
9/14/2022,50.59
9/15/2022,50.26
9/16/2022,50.05
9/19/2022,50.25
9/20/2022,49.66
9/21/2022,48.91
9/22/2022,48.71
9/23/2022,47.83
9/26/2022,47.24
9/27/2022,47.12
9/28/2022,47.99
9/29/2022,47.27
9/30/2022,46.68
10/3/2022,47.96
10/4/2022,49.36
10/5/2022,49.29
10/6/2022,48.73
10/7/2022,47.64
10/10/2022,47.24
10/11/2022,47.02
10/12/2022,46.85
10/13/2022,48.02
10/14/2022,47.08
10/17/2022,48.04
10/18/2022,48.59
10/19/2022,48.31
10/20/2022,48.04
10/21/2022,49.13
10/24/2022,49.71
10/25/2022,50.18
10/26/2022,50.2
10/27/2022,50.19
10/28/2022,51.27
10/31/2022,51.03
11/1/2022,51
11/2/2022,50.18
11/3/2022,49.93
11/4/2022,50.65
11/7/2022,51.21
11/8/2022,51.5
11/9/2022,50.59
11/10/2022,52.71
11/11/2022,52.67
11/14/2022,52.32
11/15/2022,52.57
11/16/2022,52.26
11/17/2022,52.26
11/18/2022,52.59
11/21/2022,52.57
11/22/2022,53.25
11/23/2022,53.46
11/25/2022,53.6
11/28/2022,52.92
11/29/2022,52.95
11/30/2022,54.21
12/1/2022,54.07
12/2/2022,54.07
12/5/2022,53.26
12/6/2022,52.75
12/7/2022,52.74
12/8/2022,53.07
12/9/2022,52.73
12/12/2022,53.48
12/13/2022,53.76
12/14/2022,53.63
12/15/2022,52.57
12/16/2022,50.95
12/19/2022,50.64
12/20/2022,50.63
12/21/2022,51.35
12/22/2022,50.81
12/23/2022,51.11
12/27/2022,51.12
12/28/2022,50.62
12/29/2022,51.25
12/30/2022,51.14
1/3/2023,50.95
1/4/2023,51.13
1/5/2023,50.67
1/6/2023,51.78
1/9/2023,51.46
1/10/2023,51.67
1/11/2023,52.1
1/12/2023,52.29
1/13/2023,52.38
1/17/2023,52.14
1/18/2023,51.36
1/19/2023,51.04
1/20/2023,51.68
1/23/2023,52.06
1/24/2023,52.06
1/25/2023,52.13
1/26/2023,52.53
1/27/2023,52.3
1/30/2023,51.8
1/31/2023,52.52
2/1/2023,52.75
2/2/2023,52.9
2/3/2023,52.5
2/6/2023,52.36
2/7/2023,52.87
2/8/2023,52.5
2/9/2023,52.12
2/10/2023,52.49
2/13/2023,52.96
2/14/2023,52.79
2/15/2023,52.77
2/16/2023,52.22
2/17/2023,52.14
2/21/2023,51.23
2/22/2023,51.06
2/23/2023,51.24
2/24/2023,50.8
2/27/2023,50.89
2/28/2023,50.7
3/1/2023,50.6
3/2/2023,50.99
3/3/2023,51.68
3/6/2023,51.66
3/7/2023,50.86
3/8/2023,50.86
3/9/2023,50.04
3/10/2023,49.45
3/13/2023,49.35
3/14/2023,49.97
3/15/2023,49.37
3/16/2023,50.09
3/17/2023,49.53
3/20/2023,50
3/21/2023,50.43
3/22/2023,49.63
3/23/2023,49.65
3/24/2023,49.96
3/27/2023,50.12
3/28/2023,50.09
3/29/2023,50.61
3/30/2023,50.9
3/31/2023,51.49
4/3/2023,51.88
4/4/2023,51.56
4/5/2023,51.63
4/6/2023,51.73
4/10/2023,51.88
4/11/2023,51.98
4/12/2023,51.88
4/13/2023,52.37
4/14/2023,52.2
4/17/2023,52.39
4/18/2023,52.48
4/19/2023,52.37
4/20/2023,52.23
4/21/2023,52.25
4/24/2023,52.29
4/25/2023,51.61
4/26/2023,51.25
4/27/2023,52.04
4/28/2023,52.48
5/1/2023,52.55
5/2/2023,51.84
5/3/2023,51.55
5/4/2023,51.18
5/5/2023,52.01
5/8/2023,51.95
5/9/2023,51.74
5/10/2023,51.86
5/11/2023,51.71
5/12/2023,51.71
5/15/2023,51.88
5/16/2023,51.44
5/17/2023,51.99
5/18/2023,52.32
5/19/2023,52.35
5/22/2023,52.36
5/23/2023,51.93
5/24/2023,51.49
5/25/2023,51.67
5/26/2023,52.43
5/30/2023,52.21
5/31/2023,52.06
6/1/2023,52.38
6/2/2023,53.25
6/5/2023,53.08
6/6/2023,53.13
