Date,Close
6/2/2020,44.53
6/3/2020,45.09
6/4/2020,44.8
6/5/2020,45.6
6/8/2020,45.91
6/9/2020,45.75
6/10/2020,45.98
6/11/2020,43.69
6/12/2020,44.18
6/15/2020,44.52
6/16/2020,45.14
6/17/2020,45.36
6/18/2020,45.4
6/19/2020,45.42
6/22/2020,45.85
6/23/2020,46.21
6/24/2020,45
6/25/2020,45.49
6/26/2020,44.64
6/29/2020,45.01
6/30/2020,45.6
7/1/2020,46.13
7/2/2020,46.62
7/6/2020,47.68
7/7/2020,47.29
7/8/2020,47.75
7/9/2020,47.68
7/10/2020,48.15
7/13/2020,47.54
7/14/2020,48.1
7/15/2020,48.56
7/16/2020,48.09
7/17/2020,48.36
7/20/2020,49.38
7/21/2020,49.21
7/22/2020,49.41
7/23/2020,48.71
7/24/2020,48.34
7/27/2020,49.24
7/28/2020,48.78
7/29/2020,49.35
7/30/2020,49.11
7/31/2020,48.84
8/3/2020,49.32
8/4/2020,49.5
8/5/2020,49.89
8/6/2020,50.15
8/7/2020,49.73
8/10/2020,49.47
8/11/2020,49.18
8/12/2020,50.24
8/13/2020,50.38
8/14/2020,50.18
8/17/2020,50.81
8/18/2020,51.08
8/19/2020,50.78
8/20/2020,51.08
8/21/2020,51.08
8/24/2020,51.45
8/25/2020,51.84
8/26/2020,52.74
8/27/2020,52.63
8/28/2020,52.88
8/31/2020,53.19
9/1/2020,53.42
9/2/2020,53.83
9/3/2020,51.92
9/4/2020,51.46
9/8/2020,49.7
9/9/2020,50.94
9/10/2020,50.31
9/11/2020,50.47
9/14/2020,51.37
9/15/2020,52.03
9/16/2020,51.68
9/17/2020,51.26
9/18/2020,51.02
9/21/2020,50.44
9/22/2020,50.62
9/23/2020,49.54
9/24/2020,49.53
9/25/2020,50.21
9/28/2020,50.99
9/29/2020,51.04
9/30/2020,51.23
10/1/2020,51.83
10/2/2020,51.08
10/5/2020,52.05
10/6/2020,51.4
10/7/2020,52.22
10/8/2020,52.55
10/9/2020,53.18
10/12/2020,53.82
10/13/2020,53.71
10/14/2020,53.52
10/15/2020,52.89
10/16/2020,52.94
10/19/2020,52.41
10/20/2020,52.6
10/21/2020,52.48
10/22/2020,52.46
10/23/2020,52.67
10/26/2020,51.86
10/27/2020,51.87
10/28/2020,50.16
10/29/2020,50.56
10/30/2020,49.73
11/2/2020,50.14
11/3/2020,51.19
11/4/2020,52.57
11/5/2020,53.85
11/6/2020,53.84
11/9/2020,54.08
11/10/2020,53.72
11/11/2020,54.28
11/12/2020,53.81
11/13/2020,54.33
11/16/2020,54.88
11/17/2020,54.91
11/18/2020,54.83
11/19/2020,55.11
11/20/2020,55.03
11/23/2020,55.29
11/24/2020,56.05
11/25/2020,56.24
11/27/2020,56.75
11/30/2020,56.28
12/1/2020,57.12
12/2/2020,57.1
12/3/2020,57.33
12/4/2020,57.84
12/7/2020,58.11
12/8/2020,58.35
12/9/2020,57.52
12/10/2020,57.83
12/11/2020,57.63
12/14/2020,57.8
12/15/2020,58.25
12/16/2020,58.44
12/17/2020,56.68
12/18/2020,56.82
12/21/2020,56.28
12/22/2020,56.21
12/23/2020,56.37
12/24/2020,56.59
12/28/2020,56.89
12/29/2020,57.06
12/30/2020,57.4
12/31/2020,57.44
1/4/2021,57.35
1/5/2021,57.76
1/6/2021,57.81
1/7/2021,58.88
1/8/2021,59.74
1/11/2021,58.92
1/12/2021,59.26
1/13/2021,59.31
1/14/2021,59.38
1/15/2021,58.59
1/19/2021,59.34
1/20/2021,60.16
1/21/2021,60.2
1/22/2021,59.91
1/25/2021,59.89
1/26/2021,59.67
1/27/2021,58.01
1/28/2021,58.48
1/29/2021,57.31
2/1/2021,58.6
2/2/2021,59.62
2/3/2021,59.49
2/4/2021,59.89
2/5/2021,60.35
2/8/2021,60.81
2/9/2021,60.88
2/10/2021,60.52
2/11/2021,60.81
2/12/2021,61.25
2/16/2021,61.36
2/17/2021,61.06
2/18/2021,60.66
2/19/2021,60.7
2/22/2021,59.7
2/23/2021,59.58
2/24/2021,60.13
2/25/2021,58.49
2/26/2021,58.08
3/1/2021,59.54
3/2/2021,58.98
3/3/2021,57.97
3/4/2021,56.83
3/5/2021,57.24
3/8/2021,56.26
3/9/2021,57.96
3/10/2021,58.05
3/11/2021,59.22
3/12/2021,58.94
3/15/2021,59.29
3/16/2021,59.13
3/17/2021,59.45
3/18/2021,58.19
3/19/2021,58.32
3/22/2021,58.64
3/23/2021,58.02
3/24/2021,57.31
3/25/2021,57.51
3/26/2021,58.3
3/29/2021,58.06
3/30/2021,58.13
3/31/2021,58.59
4/1/2021,59.41
4/5/2021,60.24
4/6/2021,60.22
4/7/2021,59.98
4/8/2021,60.57
4/9/2021,60.71
4/12/2021,60.53
4/13/2021,61.24
4/14/2021,60.97
4/15/2021,61.71
4/16/2021,61.82
4/19/2021,61.41
4/20/2021,60.73
4/21/2021,61.4
4/22/2021,61.09
4/23/2021,61.84
4/26/2021,62.13
4/27/2021,61.91
4/28/2021,61.99
4/29/2021,62
4/30/2021,61.54
5/3/2021,61.42
5/4/2021,60.64
5/5/2021,60.83
5/6/2021,61.13
5/7/2021,61.76
5/10/2021,60.78
5/11/2021,60.33
5/12/2021,59.07
5/13/2021,59.3
5/14/2021,60.43
5/17/2021,60.27
5/18/2021,60.28
5/19/2021,59.97
5/20/2021,60.87
5/21/2021,60.78
5/24/2021,61.4
5/25/2021,61.54
5/26/2021,61.68
5/27/2021,61.9
5/28/2021,62.14
6/1/2021,62.18
6/2/2021,62.16
6/3/2021,61.6
6/4/2021,62.26
6/7/2021,62.32
6/8/2021,62.27
6/9/2021,62.18
6/10/2021,62.64
6/11/2021,62.71
6/14/2021,63
6/15/2021,62.71
6/16/2021,62.43
6/17/2021,62.58
6/18/2021,61.98
6/21/2021,62.55
6/22/2021,62.73
6/23/2021,62.87
6/24/2021,63.37
6/25/2021,63.48
6/28/2021,63.63
6/29/2021,63.62
6/30/2021,63.29
7/1/2021,63.34
7/2/2021,63.72
7/6/2021,63.54
7/7/2021,63.58
7/8/2021,62.97
7/9/2021,63.69
7/12/2021,63.98
7/13/2021,63.77
7/14/2021,63.71
7/15/2021,63.33
7/16/2021,62.89
7/19/2021,62.03
7/20/2021,62.77
7/21/2021,63.42
7/22/2021,63.7
7/23/2021,64.29
7/26/2021,64.15
7/27/2021,63.68
7/28/2021,64.16
7/29/2021,64.48
7/30/2021,63.99
8/2/2021,64.26
8/3/2021,64.63
8/4/2021,64.73
8/5/2021,65.13
8/6/2021,64.82
8/9/2021,64.88
8/10/2021,64.84
8/11/2021,64.84
8/12/2021,64.95
8/13/2021,65.09
8/16/2021,64.79
8/17/2021,64.35
8/18/2021,63.96
8/19/2021,63.64
8/20/2021,63.98
8/23/2021,64.78
8/24/2021,65.11
8/25/2021,65.31
8/26/2021,64.92
8/27/2021,65.62
8/30/2021,65.99
8/31/2021,66.03
9/1/2021,66.36
9/2/2021,66.49
9/3/2021,66.55
9/7/2021,66.75
9/8/2021,66.34
9/9/2021,66.2
9/10/2021,65.88
9/13/2021,65.93
9/14/2021,65.82
9/15/2021,66.05
9/16/2021,65.93
9/17/2021,65.45
9/20/2021,64.23
9/21/2021,64.65
9/22/2021,65.09
9/23/2021,65.82
9/24/2021,65.65
9/27/2021,65.27
9/28/2021,63.55
9/29/2021,63.4
9/30/2021,63.06
10/1/2021,63.6
10/4/2021,62.54
10/5/2021,63.19
10/6/2021,63.22
10/7/2021,63.86
10/8/2021,63.56
10/11/2021,63.17
10/12/2021,63.21
10/13/2021,63.77
10/14/2021,64.72
10/15/2021,65.34
10/18/2021,65.53
10/19/2021,65.96
10/20/2021,65.95
10/21/2021,66.18
10/22/2021,66.19
10/25/2021,66.8
10/26/2021,66.79
10/27/2021,66.61
10/28/2021,67.49
10/29/2021,67.54
11/1/2021,68.14
11/2/2021,67.94
11/3/2021,68.52
11/4/2021,68.85
11/5/2021,68.97
11/8/2021,68.86
11/9/2021,68.2
11/10/2021,67.47
11/11/2021,67.61
11/12/2021,68.14
11/15/2021,68.12
11/16/2021,68.47
11/17/2021,68.39
11/18/2021,68.47
11/19/2021,68.39
11/22/2021,67.64
11/23/2021,67.15
11/24/2021,67.32
11/26/2021,65.77
11/29/2021,66.73
11/30/2021,65.72
12/1/2021,64.99
12/2/2021,65.54
12/3/2021,64.42
12/6/2021,64.83
12/7/2021,66.53
12/8/2021,66.84
12/9/2021,65.92
12/10/2021,66.19
12/13/2021,65.34
12/14/2021,64.7
12/15/2021,65.71
12/16/2021,60.55
12/17/2021,60.13
12/20/2021,59.44
12/21/2021,60.77
12/22/2021,61.66
12/23/2021,62.24
12/27/2021,62.9
12/28/2021,62.76
12/29/2021,62.78
12/30/2021,62.71
12/31/2021,62.54
1/3/2022,63.24
1/4/2022,62.83
1/5/2022,61.33
1/6/2022,61.07
1/7/2022,60.61
1/10/2022,60.37
1/11/2022,61.05
1/12/2022,61.56
1/13/2022,60.27
1/14/2022,60.3
1/18/2022,59.11
1/19/2022,58.78
1/20/2022,58.45
1/21/2022,57.06
1/24/2022,56.88
1/25/2022,55.89
1/26/2022,55.86
1/27/2022,55.02
1/28/2022,55.97
1/31/2022,57.6
2/1/2022,58.14
2/2/2022,58.34
2/3/2022,56.47
2/4/2022,56.97
2/7/2022,56.72
2/8/2022,57.01
2/9/2022,58.08
2/10/2022,57.15
2/11/2022,55.86
2/14/2022,55.63
2/15/2022,56.86
2/16/2022,56.9
2/17/2022,55.54
2/18/2022,54.95
2/22/2022,54.13
2/23/2022,53.19
2/24/2022,53.7
2/25/2022,54.84
2/28/2022,54.66
3/1/2022,53.61
3/2/2022,54.35
3/3/2022,53.47
3/4/2022,52.38
3/7/2022,50.58
3/8/2022,50.6
3/9/2022,52.59
3/10/2022,52.1
3/11/2022,51.19
3/14/2022,50.75
3/15/2022,51.62
3/16/2022,53.53
3/17/2022,54.41
3/18/2022,55.32
3/21/2022,54.98
3/22/2022,55.9
3/23/2022,55.13
3/24/2022,55.81
3/25/2022,55.69
3/28/2022,56.34
3/29/2022,57.41
3/30/2022,57.08
3/31/2022,56.17
4/1/2022,56.54
4/4/2022,57.28
4/5/2022,56.26
4/6/2022,55.24
4/7/2022,55.45
4/8/2022,55.04
4/11/2022,54.01
4/12/2022,53.69
4/13/2022,54.56
4/14/2022,53.84
4/18/2022,53.67
4/19/2022,54.38
4/20/2022,54.05
4/21/2022,53.32
4/22/2022,52.16
4/25/2022,52.18
4/26/2022,50.25
4/27/2022,50.41
4/28/2022,51.43
4/29/2022,50.32
5/2/2022,50.66
5/3/2022,50.77
5/4/2022,51.96
5/5/2022,49.89
5/6/2022,49.13
5/9/2022,47.04
5/10/2022,47.4
5/11/2022,46.62
5/12/2022,46.68
5/13/2022,48.13
5/16/2022,47.8
5/17/2022,48.96
5/18/2022,47.22
5/19/2022,47.37
5/20/2022,47.41
5/23/2022,48.06
5/24/2022,47.3
5/25/2022,47.7
5/26/2022,48.7
5/27/2022,50
5/31/2022,49.88
6/1/2022,49.27
6/2/2022,50.46
6/3/2022,49.46
6/6/2022,49.67
6/7/2022,49.98
6/8/2022,49.58
6/9/2022,48.39
6/10/2022,47.03
6/13/2022,45.1
6/14/2022,44.92
6/15/2022,45.83
6/16/2022,44.29
6/17/2022,44.51
6/21/2022,45.43
6/22/2022,45.19
6/23/2022,45.41
6/24/2022,46.92
6/27/2022,46.82
6/28/2022,45.97
6/29/2022,45.86
6/30/2022,45.39
7/1/2022,45.62
7/5/2022,45.53
7/6/2022,45.51
7/7/2022,46.44
7/8/2022,46.46
7/11/2022,45.61
7/12/2022,45.22
7/13/2022,45.19
7/14/2022,44.9
7/15/2022,45.72
7/18/2022,45.61
7/19/2022,46.85
7/20/2022,47.02
7/21/2022,47.75
7/22/2022,47.26
7/25/2022,47.29
7/26/2022,46.68
7/27/2022,47.89
7/28/2022,48.41
7/29/2022,49.07
8/1/2022,48.91
8/2/2022,48.58
8/3/2022,49.21
8/4/2022,49.48
8/5/2022,49.14
8/8/2022,49.27
8/9/2022,48.82
8/10/2022,49.97
8/11/2022,49.89
8/12/2022,50.63
8/15/2022,50.75
8/16/2022,50.63
8/17/2022,50.22
8/18/2022,50.16
8/19/2022,49.44
8/22/2022,48.43
8/23/2022,48.46
8/24/2022,48.66
8/25/2022,49.29
8/26/2022,47.8
8/29/2022,47.42
8/30/2022,46.96
8/31/2022,46.68
9/1/2022,46.45
9/2/2022,46.08
9/6/2022,45.92
9/7/2022,46.67
9/8/2022,47.1
9/9/2022,48.05
9/12/2022,48.53
9/13/2022,46.63
9/14/2022,46.85
9/15/2022,46.39
9/16/2022,45.96
9/19/2022,46.21
9/20/2022,45.66
9/21/2022,44.86
9/22/2022,44.32
9/23/2022,43.3
9/26/2022,42.84
9/27/2022,42.9
9/28/2022,43.85
9/29/2022,42.94
9/30/2022,42.54
10/3/2022,43.29
10/4/2022,44.81
10/5/2022,44.62
10/6/2022,44.17
10/7/2022,43
10/10/2022,42.66
10/11/2022,42.12
10/12/2022,42.11
10/13/2022,42.86
10/14/2022,41.87
10/17/2022,43.07
10/18/2022,43.46
10/19/2022,43.07
10/20/2022,42.68
10/21/2022,43.57
10/24/2022,43.65
10/25/2022,44.53
10/26/2022,44.59
10/27/2022,44.14
10/28/2022,44.74
10/31/2022,44.45
11/1/2022,44.58
11/2/2022,43.61
11/3/2022,43.32
11/4/2022,44.36
11/7/2022,44.66
11/8/2022,44.96
11/9/2022,44.13
11/10/2022,46.55
11/11/2022,47.33
11/14/2022,46.92
11/15/2022,47.46
11/16/2022,47.06
11/17/2022,46.84
11/18/2022,46.92
11/21/2022,46.51
11/22/2022,47.04
11/23/2022,47.5
11/25/2022,47.57
11/28/2022,46.93
11/29/2022,47.02
11/30/2022,48.55
12/1/2022,48.72
12/2/2022,48.7
12/5/2022,47.88
12/6/2022,47.32
12/7/2022,47.17
12/8/2022,47.56
12/9/2022,47.42
12/12/2022,47.7
12/13/2022,48.1
12/14/2022,47.99
12/15/2022,45.25
12/16/2022,44.76
12/19/2022,44.41
12/20/2022,44.44
12/21/2022,45.01
12/22/2022,44.43
12/23/2022,44.52
12/27/2022,44.33
12/28/2022,43.9
12/29/2022,44.71
12/30/2022,44.48
1/3/2023,44.46
1/4/2023,44.98
1/5/2023,44.62
1/6/2023,45.61
1/9/2023,45.85
1/10/2023,46.08
1/11/2023,46.52
1/12/2023,46.88
1/13/2023,47.24
1/17/2023,47.25
1/18/2023,46.88
1/19/2023,46.6
1/20/2023,47.27
1/23/2023,47.69
1/24/2023,47.65
1/25/2023,47.74
1/26/2023,48.15
1/27/2023,48.2
1/30/2023,47.7
1/31/2023,48.17
2/1/2023,48.64
2/2/2023,49.15
2/3/2023,48.81
2/6/2023,48.4
2/7/2023,48.86
2/8/2023,48.49
2/9/2023,48.3
2/10/2023,48.13
2/13/2023,48.67
2/14/2023,48.83
2/15/2023,48.87
2/16/2023,48.38
2/17/2023,48.22
2/21/2023,47.41
2/22/2023,47.27
2/23/2023,47.41
2/24/2023,46.79
2/27/2023,47.22
2/28/2023,47.09
3/1/2023,47.25
3/2/2023,47.47
3/3/2023,48.17
3/6/2023,48.03
3/7/2023,47.3
3/8/2023,47.32
3/9/2023,46.68
3/10/2023,46.09
3/13/2023,46
3/14/2023,46.82
3/15/2023,45.95
3/16/2023,46.69
3/17/2023,46.25
3/20/2023,46.7
3/21/2023,47.38
3/22/2023,47
3/23/2023,47.35
3/24/2023,47.22
3/27/2023,47.39
3/28/2023,47.4
3/29/2023,48.05
3/30/2023,48.41
3/31/2023,48.95
4/3/2023,49.04
4/4/2023,48.86
4/5/2023,48.52
4/6/2023,48.65
4/10/2023,48.63
4/11/2023,48.78
4/12/2023,48.78
4/13/2023,49.5
4/14/2023,49.36
4/17/2023,49.39
4/18/2023,49.54
4/19/2023,49.37
4/20/2023,49.14
4/21/2023,49.32
4/24/2023,49.3
4/25/2023,48.52
4/26/2023,48.34
4/27/2023,49.08
4/28/2023,49.43
5/1/2023,49.42
5/2/2023,49
5/3/2023,48.97
5/4/2023,48.68
5/5/2023,49.33
5/8/2023,49.44
5/9/2023,49.23
5/10/2023,49.33
5/11/2023,49.22
5/12/2023,49.1
5/15/2023,49.4
5/16/2023,49.1
5/17/2023,49.47
5/18/2023,49.8
5/19/2023,49.86
5/22/2023,50.03
5/23/2023,49.29
5/24/2023,48.79
5/25/2023,49.04
5/26/2023,49.75
5/30/2023,49.47
5/31/2023,49.13
6/1/2023,49.68
6/2/2023,50.36
6/5/2023,50.23
6/6/2023,50.39
